sample_id,product_id,product_name,category,sample_end_date,sales_last_7d,sales_last_30d,sales_last_90d,out_freq_last_30d,stock_qty,stock_amount,return_rate,gross_profit_rate,stock_turnover_days,abc_class,is_fresh,is_key_product,target_sales_next_30d
S1139,P0141,净水器滤芯3号,小家电配件,2026-04-30,1.0,4.4,14.3,1,200,2721.45,0.0,0.2622,1202.1,C,0,0,4.3
S1140,P0141,净水器滤芯3号,小家电配件,2026-05-31,1.3,5.4,16.0,1,207,2902.8,0.0,0.2622,1202.1,C,0,0,4.8
S1141,P0088,牙膏4号,日用品,2025-12-31,3.5,13.9,43.9,4,343,1780.67,0.0,0.2418,690.7,C,0,0,13.3
S1142,P0088,牙膏4号,日用品,2026-01-31,2.0,11.2,40.0,3,387,1909.85,0.0,0.2418,690.7,C,0,0,12.3
S1143,P0088,牙膏4号,日用品,2026-02-28,3.1,13.3,43.4,4,324,1885.28,0.0,0.2418,690.7,C,0,0,12.8
S1144,P0088,牙膏4号,日用品,2026-03-31,4.4,18.6,54.2,6,396,1723.43,0.0,0.2418,690.7,C,0,0,15.2
S1145,P0088,牙膏4号,日用品,2026-04-30,3.7,16.3,47.4,5,312,1827.48,0.0,0.2418,690.7,C,0,0,15.9
S1146,P0088,牙膏4号,日用品,2026-05-31,4.2,18.1,50.6,6,318,1793.79,0.0,0.2418,690.7,C,0,0,17.1
S1147,P0149,插线板4号,小家电配件,2025-12-31,0.2,0.8,2.3,1,72,5172.33,0.0,0.2697,2520.0,C,0,0,0.7
S1148,P0149,插线板4号,小家电配件,2026-01-31,0.2,0.9,2.8,1,83,4920.66,0.0,0.2697,2520.0,C,0,0,0.9
S1149,P0149,插线板4号,小家电配件,2026-02-28,0.2,1.0,2.8,1,74,5541.21,0.0,0.2697,2520.0,C,0,0,0.9
S1150,P0149,插线板4号,小家电配件,2026-03-31,0.2,0.9,3.0,1,77,4785.46,0.0,0.2697,2520.0,C,0,0,0.8
S1151,P0149,插线板4号,小家电配件,2026-04-30,0.2,1.0,2.9,1,78,5483.98,0.0,0.2697,2520.0,C,0,0,1.1
S1152,P0149,插线板4号,小家电配件,2026-05-31,0.2,1.0,3.1,1,88,5058.37,0.0,0.2697,2520.0,C,0,0,1.2
S1153,P0115,菜刀3号,厨具,2025-12-31,0.2,1.0,2.6,1,171,9623.0,0.0,0.2691,5250.0,C,0,0,0.9
S1154,P0115,菜刀3号,厨具,2026-01-31,0.2,0.8,2.6,1,172,10489.34,0.0,0.2691,5250.0,C,0,0,0.6
S1155,P0115,菜刀3号,厨具,2026-02-28,0.2,0.9,2.8,1,164,9991.54,0.0,0.2691,5250.0,C,0,0,0.8
S1156,P0115,菜刀3号,厨具,2026-03-31,0.2,0.9,2.7,1,195,9610.74,0.0,0.2691,5250.0,C,0,0,0.9
S1157,P0115,菜刀3号,厨具,2026-04-30,0.2,1.0,3.0,1,163,8671.93,0.0,0.2691,5250.0,C,0,0,0.9
S1158,P0115,菜刀3号,厨具,2026-05-31,0.3,1.1,3.2,1,202,10319.68,0.0,0.2691,5250.0,C,0,0,1.2
S1159,P0144,风扇电机3号,小家电配件,2025-12-31,1.5,5.5,15.8,1,58,521.8,0.0833,0.2934,285.9,C,0,0,6.4
S1160,P0144,风扇电机3号,小家电配件,2026-01-31,1.1,4.9,14.9,1,50,494.84,0.0833,0.2934,285.9,C,0,0,5.1
S1161,P0144,风扇电机3号,小家电配件,2026-02-28,1.1,4.8,13.0,1,60,509.6,0.0833,0.2934,285.9,C,0,0,4.8
S1162,P0144,风扇电机3号,小家电配件,2026-03-31,1.7,5.9,19.0,1,54,543.38,0.0833,0.2934,285.9,C,0,0,6.3
S1163,P0144,风扇电机3号,小家电配件,2026-04-30,1.4,5.3,16.3,1,56,516.56,0.0833,0.2934,285.9,C,0,0,4.0
S1164,P0144,风扇电机3号,小家电配件,2026-05-31,1.8,6.6,21.8,2,52,463.88,0.0833,0.2934,285.9,C,0,0,5.9
S1165,P0151,榨汁机刀头4号,小家电配件,2025-12-31,0.1,0.5,1.5,1,273,22139.35,0.5,0.1948,13005.0,C,0,0,0.5
S1166,P0151,榨汁机刀头4号,小家电配件,2026-01-31,0.1,0.6,1.7,1,305,25427.89,0.5,0.1948,13005.0,C,0,0,0.6
S1167,P0151,榨汁机刀头4号,小家电配件,2026-02-28,0.1,0.6,1.8,1,255,22601.27,0.5,0.1948,13005.0,C,0,0,0.6
S1168,P0151,榨汁机刀头4号,小家电配件,2026-03-31,0.1,0.6,1.9,1,251,21614.03,0.5,0.1948,13005.0,C,0,0,0.6
S1169,P0151,榨汁机刀头4号,小家电配件,2026-04-30,0.1,0.7,2.1,1,279,23313.73,0.5,0.1948,13005.0,C,0,0,0.6
S1170,P0151,榨汁机刀头4号,小家电配件,2026-05-31,0.2,0.7,2.2,1,270,24012.58,0.5,0.1948,13005.0,C,0,0,0.7
S1171,P0125,炒锅5号,厨具,2025-12-31,0.3,1.2,3.4,1,1130,42864.58,0.0,0.2536,25357.5,C,0,0,1.3
S1172,P0125,炒锅5号,厨具,2026-01-31,0.3,1.3,3.9,1,1110,43310.13,0.0,0.2536,25357.5,C,0,0,1.3
S1173,P0125,炒锅5号,厨具,2026-02-28,0.3,1.2,3.8,1,1177,37407.84,0.0,0.2536,25357.5,C,0,0,1.0
S1174,P0125,炒锅5号,厨具,2026-03-31,0.3,1.3,4.4,1,932,44107.92,0.0,0.2536,25357.5,C,0,0,1.5
S1175,P0125,炒锅5号,厨具,2026-04-30,0.3,1.4,4.1,1,1151,41698.01,0.0,0.2536,25357.5,C,0,0,1.4
S1176,P0125,炒锅5号,厨具,2026-05-31,0.4,1.7,4.6,1,1208,35080.89,0.0,0.2536,25357.5,C,0,0,2.0
S1177,P0108,汤锅2号,厨具,2025-12-31,0.3,1.3,4.0,1,187,3560.88,0.0,0.2921,3892.5,C,0,0,1.3
S1178,P0108,汤锅2号,厨具,2026-01-31,0.3,1.2,3.7,1,185,3232.03,0.0,0.2921,3892.5,C,0,0,1.2
S1179,P0108,汤锅2号,厨具,2026-02-28,0.3,1.3,3.8,1,167,3725.18,0.0,0.2921,3892.5,C,0,0,1.4
S1180,P0108,汤锅2号,厨具,2026-03-31,0.3,1.3,4.4,1,160,3789.31,0.0,0.2921,3892.5,C,0,0,1.2
S1181,P0108,汤锅2号,厨具,2026-04-30,0.4,1.6,4.6,1,185,3694.84,0.0,0.2921,3892.5,C,0,0,1.7
S1182,P0108,汤锅2号,厨具,2026-05-31,0.3,1.3,4.2,1,158,3338.82,0.0,0.2921,3892.5,C,0,0,1.3
